,Name,Params,Accuracy,Precision (0),Recall (0),F1 (0),Precision (1),Recall (1),F1 (1),Prior
156,EDCR,Confident 0.2 Rule CNNA_32_3 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
157,EDCR,Confident 0.2 Rule CNNA_32_3 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
158,EDCR,Confident 0.3 Rule CNNA_32_3 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
159,EDCR,Confident 0.3 Rule CNNA_32_3 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
160,EDCR,Confident 0.4 Rule CNNA_32_3 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
161,EDCR,Confident 0.4 Rule CNNA_32_3 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
162,EDCR,Confident 0.45 Rule CNNA_32_3 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
163,EDCR,Confident 0.45 Rule CNNA_32_3 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
164,EDCR,Confident 0.5 Rule CNNA_32_3 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
165,EDCR,Confident 0.5 Rule CNNA_32_3 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
166,EDCR,Confident 0.55 Rule CNNA_32_3 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
167,EDCR,Confident 0.55 Rule CNNA_32_3 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
168,EDCR,Confident 0.6 Rule CNNA_32_3 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
